# TimeStep  RandWalk_mean  RandWalk_lo  RandWalk_hi  PIG_mean  PIG_lo  PIG_hi  EPIG_mean  EPIG_lo  EPIG_hi  TPIG_mean  TPIG_lo  TPIG_hi  ETPIG_mean  ETPIG_lo  ETPIG_hi  LP_mean  LP_lo  LP_hi
122  2.000000  0.134524  3.865476  5.680000  2.153302  9.206698  5.640000  2.180173  9.099827  8.540000  4.423157  12.656843  3.580000  -0.838552  7.998552  3.280000  1.809762  4.750238
123  2.030000  0.156741  3.903259  5.860000  2.335741  9.384259  5.750000  2.316707  9.183293  8.750000  4.726631  12.773369  3.700000  -0.753089  8.153089  3.340000  1.896255  4.783745
124  2.040000  0.164260  3.915740  6.070000  2.533745  9.606255  5.890000  2.493252  9.286748  8.940000  4.985711  12.894289  3.810000  -0.677081  8.297081  3.400000  2.000000  4.800000
125  2.080000  0.194901  3.965099  6.310000  2.694215  9.925785  6.080000  2.663335  9.496665  9.120000  5.235981  13.004019  3.910000  -0.575744  8.395744  3.450000  2.098149  4.801851
126  2.100000  0.215856  3.984144  6.490000  2.806265  10.173735  6.230000  2.783683  9.676317  9.270000  5.436320  13.103680  4.040000  -0.467594  8.547594  3.480000  2.157276  4.802724
127  2.130000  0.250346  4.009654  6.690000  2.981375  10.398625  6.360000  2.854233  9.865767  9.420000  5.603771  13.236229  4.180000  -0.383727  8.743727  3.500000  2.184705  4.815295
128  2.170000  0.230644  4.109356  6.870000  3.161483  10.578517  6.500000  2.915310  10.084690  9.560000  5.738168  13.381832  4.290000  -0.275731  8.855731  3.540000  2.271773  4.808227
129  2.200000  0.225158  4.174842  7.060000  3.337581  10.782419  6.650000  3.018540  10.281460  9.640000  5.851808  13.428192  4.420000  -0.156418  8.996418  3.580000  2.345658  4.814342
130  2.220000  0.212116  4.227884  7.240000  3.490013  10.989987  6.820000  3.213395  10.426605  9.710000  5.972902  13.447098  4.530000  -0.079675  9.139675  3.610000  2.419244  4.800756
131  2.250000  0.238160  4.261840  7.390000  3.614037  11.165963  6.960000  3.365782  10.554218  9.780000  6.082487  13.477513  4.630000  -0.034022  9.294022  3.650000  2.506540  4.793460
