# TimeStep  RandWalk_mean  RandWalk_lo  RandWalk_hi  PIG_mean  PIG_lo  PIG_hi  EPIG_mean  EPIG_lo  EPIG_hi  TPIG_mean  TPIG_lo  TPIG_hi  ETPIG_mean  ETPIG_lo  ETPIG_hi  LP_mean  LP_lo  LP_hi
130  184.100000  175.564779  192.635221  162.300000  156.749324  167.850676  163.490000  157.155184  169.824816  204.740000  203.045184  206.434816  202.970000  199.487314  206.452686  201.580000  198.173594  204.986406
131  183.680000  175.048801  192.311199  161.810000  156.198057  167.421943  163.000000  156.607817  169.392183  204.310000  202.551051  206.068949  202.560000  199.106538  206.013462  201.140000  197.754679  204.525321
132  183.330000  174.610992  192.049008  161.390000  155.768799  167.011201  162.540000  156.144033  168.935967  203.930000  202.123041  205.736959  202.190000  198.785018  205.594982  200.720000  197.349303  204.090697
133  182.990000  174.251013  191.728987  160.890000  155.251037  166.528963  162.100000  155.644770  168.555230  203.520000  201.657314  205.382686  201.780000  198.308459  205.251541  200.250000  196.860679  203.639321
134  182.640000  173.824650  191.455350  160.460000  154.795338  166.124662  161.640000  155.138431  168.141569  203.100000  201.200000  205.000000  201.460000  197.954519  204.965481  199.800000  196.447389  203.152611
135  182.340000  173.461689  191.218311  159.950000  154.358265  165.541735  161.070000  154.571916  167.568084  202.710000  200.832262  204.587738  201.160000  197.563557  204.756443  199.360000  196.020779  202.699221
136  182.010000  173.108882  190.911118  159.530000  153.911361  165.148639  160.530000  153.984078  167.075922  202.400000  200.497370  204.302630  200.820000  197.255228  204.384772  198.880000  195.520595  202.239405
137  181.710000  172.796757  190.623243  159.090000  153.463109  164.716891  160.030000  153.493250  166.566750  202.010000  200.152609  203.867391  200.450000  196.874039  204.025961  198.440000  195.068591  201.811409
138  181.350000  172.377403  190.322597  158.590000  152.918854  164.261146  159.590000  152.989856  166.190144  201.540000  199.699239  203.380761  199.990000  196.399749  203.580251  198.070000  194.660440  201.479560
139  181.000000  171.921454  190.078546  158.120000  152.385403  163.854597  159.150000  152.457654  165.842346  201.210000  199.380820  203.039180  199.610000  195.996428  203.223572  197.770000  194.277565  201.262435
140  180.720000  171.607284  189.832716  157.630000  151.813377  163.446623  158.680000  151.960060  165.399940  200.840000  199.058315  202.621685  199.290000  195.598672  202.981328  197.370000  193.835442  200.904558
141  180.470000  171.305443  189.634557  157.190000  151.298150  163.081850  158.230000  151.434627  165.025373  200.340000  198.538778  202.141222  198.970000  195.330069  202.609931  196.870000  193.310070  200.429930
142  180.220000  171.017196  189.422804  156.760000  150.734853  162.785147  157.770000  150.921854  164.618146  199.970000  198.134489  201.805511  198.680000  194.973573  202.386427  196.440000  192.929103  199.950897
143  179.940000  170.711977  189.168023  156.320000  150.199739  162.440261  157.360000  150.458522  164.261478  199.570000  197.719297  201.420703  198.250000  194.561165  201.938835  196.040000  192.530242  199.549758
144  179.650000  170.365201  188.934799  155.820000  149.728399  161.911601  156.920000  149.939055  163.900945  199.120000  197.335175  200.904825  197.820000  194.152903  201.487097  195.740000  192.141056  199.338944
