# TimeStep  RandWalk_mean  RandWalk_lo  RandWalk_hi  PIG_mean  PIG_lo  PIG_hi  EPIG_mean  EPIG_lo  EPIG_hi  TPIG_mean  TPIG_lo  TPIG_hi  ETPIG_mean  ETPIG_lo  ETPIG_hi  LP_mean  LP_lo  LP_hi
84  120.290000  114.269543  126.310457  108.770000  104.148626  113.391374  109.900000  105.355773  114.444227  130.660000  129.188810  132.131190  130.170000  127.355555  132.984445  130.300000  127.864841  132.735159
85  119.880000  113.806648  125.953352  108.470000  103.797838  113.142162  109.590000  105.048866  114.131134  130.250000  128.770980  131.729020  129.830000  127.098499  132.561501  129.830000  127.229788  132.430212
86  119.530000  113.438276  125.621724  108.070000  103.223857  112.916143  109.290000  104.698061  113.881939  129.870000  128.336018  131.403982  129.390000  126.670092  132.109908  129.450000  126.817986  132.082014
87  119.220000  113.093696  125.346304  107.640000  102.677098  112.602902  109.020000  104.385391  113.654609  129.530000  128.030300  131.029700  129.070000  126.323165  131.816835  129.120000  126.530483  131.709517
88  118.930000  112.727976  125.132024  107.260000  102.212981  112.307019  108.680000  103.949503  113.410497  129.220000  127.660641  130.779359  128.750000  126.002729  131.497271  128.800000  126.127922  131.472078
89  118.570000  112.281511  124.858489  106.920000  101.776694  112.063306  108.370000  103.568636  113.171364  128.830000  127.211019  130.448981  128.290000  125.387260  131.192740  128.380000  125.675263  131.084737
90  118.240000  111.927916  124.552084  106.600000  101.384638  111.815362  108.050000  103.154339  112.945661  128.590000  126.916112  130.263888  127.870000  124.952278  130.787722  128.010000  125.226136  130.793864
91  117.940000  111.546535  124.333465  106.340000  101.067012  111.612988  107.710000  102.687461  112.732539  128.270000  126.603537  129.936463  127.550000  124.678154  130.421846  127.650000  124.778154  130.521846
92  117.670000  111.282426  124.057574  106.060000  100.712440  111.407560  107.380000  102.226787  112.533213  127.940000  126.285793  129.594207  127.160000  124.307913  130.012087  127.270000  124.417440  130.122560
93  117.420000  111.022844  123.817156  105.800000  100.344727  111.255273  106.990000  101.785204  112.194796  127.660000  125.926679  129.393321  126.740000  123.867301  129.612699  126.920000  124.189872  129.650128
94  117.180000  110.734257  123.625743  105.500000  99.904466  111.095534  106.640000  101.398779  111.881221  127.330000  125.569006  129.090994  126.360000  123.494620  129.225380  126.500000  123.894237  129.105763
95  116.910000  110.382987  123.437013  105.200000  99.596430  110.803570  106.310000  101.030426  111.589574  126.920000  125.094185  128.745815  125.990000  123.107310  128.872690  126.100000  123.498078  128.701922
96  116.610000  110.039011  123.180989  104.880000  99.279500  110.480500  105.990000  100.693784  111.286216  126.540000  124.683013  128.396987  125.650000  122.712739  128.587261  125.760000  123.190486  128.329514
97  116.360000  109.795672  122.924328  104.620000  98.972381  110.267619  105.690000  100.418008  110.961992  126.220000  124.378370  128.061630  125.350000  122.358763  128.341237  125.400000  122.819302  127.980698
98  116.070000  109.460530  122.679470  104.350000  98.671312  110.028688  105.420000  100.192802  110.647198  125.880000  124.034573  127.725427  125.010000  121.968635  128.051365  125.060000  122.519055  127.600945
99  115.810000  109.233230  122.386770  104.060000  98.343673  109.776327  105.120000  99.983308  110.256692  125.560000  123.774951  127.345049  124.630000  121.558665  127.701335  124.720000  122.221681  127.218319
100  115.540000  108.928767  122.151233  103.790000  98.034490  109.545510  104.890000  99.858310  109.921690  125.240000  123.467318  127.012682  124.350000  121.231106  127.468894  124.320000  121.895624  126.744376
101  115.280000  108.692011  121.867989  103.500000  97.671621  109.328379  104.580000  99.646077  109.513923  124.860000  123.082249  126.637751  124.020000  120.860950  127.179050  124.010000  121.538179  126.481821
102  115.010000  108.442664  121.577336  103.230000  97.402728  109.057272  104.340000  99.383751  109.296249  124.600000  122.788923  126.411077  123.740000  120.578924  126.901076  123.750000  121.250500  126.249500
103  114.800000  108.251718  121.348282  102.950000  97.051907  108.848093  104.130000  99.134692  109.125308  124.290000  122.380576  126.199424  123.390000  120.285503  126.494497  123.360000  120.836035  125.883965
104  114.610000  107.992002  121.227998  102.660000  96.652971  108.667029  103.870000  98.834814  108.905186  123.950000  121.903662  125.996338  123.010000  119.855654  126.164346  123.100000  120.501924  125.698076
105  114.360000  107.769825  120.950175  102.410000  96.264929  108.555071  103.660000  98.544885  108.775115  123.770000  121.611968  125.928032  122.650000  119.515116  125.784884  122.800000  120.139173  125.460827
106  114.110000  107.461850  120.758150  102.170000  95.944159  108.395841  103.440000  98.258649  108.621351  123.610000  121.338899  125.881101  122.360000  119.189763  125.530237  122.460000  119.730824  125.189176
107  113.790000  107.076886  120.503114  101.980000  95.609788  108.350212  103.180000  97.901023  108.458977  123.350000  120.990445  125.709555  122.100000  118.898438  125.301562  122.140000  119.434376  124.845624
108  113.450000  106.775609  120.124391  101.800000  95.334708  108.265292  102.970000  97.598864  108.341136  123.170000  120.744902  125.595098  121.780000  118.537840  125.022160  121.800000  119.028719  124.571281
109  113.200000  106.526171  119.873829  101.630000  95.086828  108.173172  102.760000  97.297180  108.222820  122.990000  120.530346  125.449654  121.480000  118.140898  124.819102  121.490000  118.649243  124.330757
110  112.870000  106.169769  119.570231  101.500000  94.937226  108.062774  102.520000  96.944195  108.095805  122.750000  120.270585  125.229415  121.190000  117.826386  124.553614  121.180000  118.283865  124.076135
111  112.560000  105.809711  119.310289  101.320000  94.778013  107.861987  102.320000  96.589590  108.050410  122.570000  120.144077  124.995923  120.850000  117.544323  124.155677  120.850000  117.992116  123.707884
112  112.310000  105.513391  119.106609  101.110000  94.620169  107.599831  102.090000  96.282944  107.897056  122.290000  119.831159  124.748841  120.510000  117.222159  123.797841  120.470000  117.668375  123.271625
113  112.050000  105.267117  118.832883  100.850000  94.402714  107.297286  101.890000  96.072965  107.707035  122.030000  119.574577  124.485423  120.250000  117.020836  123.479164  120.120000  117.245004  122.994996
114  111.810000  104.986958  118.633042  100.610000  94.168114  107.051886  101.670000  95.820120  107.519880  121.820000  119.377133  124.262867  119.990000  116.674898  123.305102  119.780000  116.811566  122.748434
115  111.620000  104.747184  118.492816  100.310000  93.890195  106.729805  101.470000  95.507693  107.432307  121.700000  119.318824  124.081176  119.660000  116.312703  123.007297  119.490000  116.535360  122.444640
116  111.440000  104.509892  118.370108  100.000000  93.651772  106.348228  101.310000  95.320518  107.299482  121.470000  119.022736  123.917264  119.360000  116.017785  122.702215  119.140000  116.231323  122.048677
117  111.210000  104.269834  118.150166  99.670000  93.397752  105.942248  101.070000  95.106352  107.033648  121.270000  118.812949  123.727051  119.050000  115.654783  122.445217  118.800000  115.894832  121.705168
118  110.950000  104.015485  117.884515  99.360000  93.152714  105.567286  100.810000  94.788879  106.831121  121.140000  118.666056  123.613944  118.700000  115.240231  122.159769  118.470000  115.465154  121.474846
119  110.720000  103.785910  117.654090  99.080000  92.882129  105.277871  100.580000  94.521650  106.638350  120.890000  118.412521  123.367479  118.460000  114.960229  121.959771  118.070000  114.961126  121.178874
120  110.500000  103.550899  117.449101  98.780000  92.538878  105.021122  100.360000  94.320927  106.399073  120.560000  118.221967  122.898033  118.230000  114.757666  121.702334  117.720000  114.598846  120.841154
121  110.190000  103.201874  117.178126  98.430000  92.227976  104.632024  100.080000  94.060565  106.099435  120.340000  118.129932  122.550068  117.930000  114.523374  121.336626  117.410000  114.295213  120.524787
122  109.890000  102.851683  116.928317  98.170000  92.008742  104.331258  99.860000  93.848311  105.871689  120.040000  117.914347  122.165653  117.600000  114.185326  121.014674  117.080000  113.985877  120.174123
