# TimeStep  RandWalk_mean  RandWalk_lo  RandWalk_hi  PIG_mean  PIG_lo  PIG_hi  EPIG_mean  EPIG_lo  EPIG_hi  TPIG_mean  TPIG_lo  TPIG_hi  ETPIG_mean  ETPIG_lo  ETPIG_hi  LP_mean  LP_lo  LP_hi
63  688.380000  681.501366  695.258634  685.170000  680.378226  689.961774  684.860000  679.719922  690.000078  708.010000  706.649890  709.370110  706.690000  704.291271  709.088729  706.270000  704.342022  708.197978
64  687.810000  680.819013  694.800987  684.520000  679.644592  689.395408  684.130000  678.934512  689.325488  707.620000  706.265157  708.974843  706.380000  703.972595  708.787405  705.910000  703.860146  707.959854
65  687.180000  680.063287  694.296713  683.850000  678.956382  688.743618  683.410000  678.101337  688.718663  707.240000  705.958438  708.521562  705.920000  703.463661  708.376339  705.590000  703.506277  707.673723
66  686.600000  679.311653  693.888347  683.110000  678.168553  688.051447  682.690000  677.272076  688.107924  706.800000  705.480909  708.119091  705.580000  703.133860  708.026140  705.220000  703.129163  707.310837
67  685.970000  678.638622  693.301378  682.470000  677.493144  687.446856  682.040000  676.542873  687.537127  706.480000  705.083719  707.876281  705.320000  702.903887  707.736113  704.770000  702.697055  706.842945
68  685.400000  677.955539  692.844461  681.820000  676.843294  686.796706  681.360000  675.698693  687.021307  706.100000  704.613393  707.586607  704.950000  702.482714  707.417286  704.340000  702.358990  706.321010
69  684.840000  677.269373  692.410627  681.150000  676.201515  686.098485  680.690000  674.830486  686.549514  705.720000  704.277225  707.162775  704.600000  702.062284  707.137716  704.010000  701.953328  706.066672
70  684.240000  676.573032  691.906968  680.400000  675.466441  685.333559  680.030000  673.996005  686.063995  705.380000  703.946264  706.813736  704.220000  701.691839  706.748161  703.660000  701.561334  705.758666
71  683.580000  675.819613  691.340387  679.700000  674.830708  684.569292  679.310000  673.086344  685.533656  704.950000  703.605567  706.294433  703.870000  701.275178  706.464822  703.250000  701.103491  705.396509
72  682.990000  675.153553  690.826447  679.050000  674.253387  683.846613  678.650000  672.366092  684.933908  704.530000  703.162850  705.897150  703.530000  700.924410  706.135590  702.830000  700.634300  705.025700
73  682.450000  674.529931  690.370069  678.400000  673.675595  683.124405  678.020000  671.684418  684.355582  704.140000  702.629901  705.650099  703.190000  700.572005  705.807995  702.360000  700.171302  704.548698
74  681.900000  673.914388  689.885612  677.800000  673.010428  682.589572  677.310000  670.876191  683.743809  703.750000  702.110640  705.389360  702.860000  700.252242  705.467758  701.920000  699.748917  704.091083
75  681.340000  673.228009  689.451991  677.190000  672.434593  681.945407  676.640000  670.115400  683.164600  703.450000  701.739006  705.160994  702.520000  699.914314  705.125686  701.540000  699.315500  703.764500
76  680.850000  672.666633  689.033367  676.560000  671.803278  681.316722  675.980000  669.369433  682.590567  703.120000  701.469061  704.770939  702.150000  699.517986  704.782014  701.220000  698.872320  703.567680
77  680.310000  671.966506  688.653494  675.960000  671.112485  680.807515  675.290000  668.591799  681.988201  702.780000  701.201520  704.358480  701.800000  699.200000  704.400000  700.800000  698.342359  703.257641
