# TimeStep  RandWalk_mean  RandWalk_lo  RandWalk_hi  PIG_mean  PIG_lo  PIG_hi  EPIG_mean  EPIG_lo  EPIG_hi  TPIG_mean  TPIG_lo  TPIG_hi  ETPIG_mean  ETPIG_lo  ETPIG_hi  LP_mean  LP_lo  LP_hi
87  33.398109  25.342074  41.454144  37.164224  31.879715  42.448733  37.300130  30.339064  44.261196  9.421473  8.393790  10.449156  11.398932  9.491010  13.306854  11.420980  9.582794  13.259166
88  33.716848  25.644115  41.789581  37.499478  32.180589  42.818367  37.629722  30.583668  44.675776  9.585617  8.630693  10.540541  11.522196  9.629565  13.414828  11.490401  9.636702  13.344100
89  34.032274  25.915296  42.149252  37.860815  32.482123  43.239507  38.011947  30.894695  45.129199  9.694007  8.833798  10.554216  11.715050  9.854561  13.575539  11.661386  9.849007  13.473766
90  34.285904  26.197489  42.374319  38.150686  32.695151  43.606221  38.373313  31.140222  45.606404  9.749715  8.812394  10.687036  11.812873  9.957928  13.667817  11.782013  10.005721  13.558305
91  34.583704  26.525876  42.641532  38.440255  32.929106  43.951404  38.752773  31.491194  46.014352  9.868116  8.933652  10.802580  11.852640  9.942376  13.762903  11.901765  10.045472  13.758058
92  34.932166  26.786895  43.077437  38.759024  33.155790  44.362258  39.084057  31.727055  46.441059  9.914779  8.907496  10.922061  12.073010  10.063464  14.082556  12.023877  10.170932  13.876822
93  35.274269  27.031379  43.517159  39.051023  33.389210  44.712836  39.407051  31.959531  46.854571  10.061065  8.959080  11.163049  12.170124  10.213421  14.126828  12.172106  10.363876  13.980336
94  35.596523  27.377632  43.815414  39.380040  33.627435  45.132645  39.708648  32.153958  47.263338  10.071878  9.026884  11.116871  12.266021  10.251032  14.281010  12.350447  10.521601  14.179294
95  35.935765  27.677691  44.193839  39.635304  33.784636  45.485972  40.020273  32.310067  47.730479  10.081132  9.018322  11.143941  12.312376  10.268501  14.356251  12.428618  10.560139  14.297097
96  36.270542  27.924850  44.616234  39.933133  33.941439  45.924827  40.441808  32.586889  48.296727  10.207148  9.103897  11.310399  12.369049  10.386527  14.351571  12.429371  10.589029  14.269713
97  36.623572  28.231242  45.015902  40.145311  33.994442  46.296180  40.866575  32.913307  48.819843  10.272040  9.108268  11.435813  12.570649  10.625648  14.515650  12.534020  10.651136  14.416905
98  36.871419  28.388578  45.354260  40.400316  34.098646  46.701986  41.226737  33.139134  49.314340  10.331365  9.225601  11.437128  12.753602  10.785957  14.721247  12.618796  10.693223  14.544370
99  37.244958  28.740887  45.749029  40.599589  34.184844  47.014334  41.605868  33.412545  49.799191  10.439502  9.339593  11.539411  12.800825  10.893002  14.708648  12.685717  10.766767  14.604667
100  37.516426  28.928888  46.103964  40.764729  34.161185  47.368273  41.963874  33.632397  50.295351  10.446319  9.336352  11.556286  12.866671  10.895515  14.837827  12.862336  10.887628  14.837045
101  37.721246  29.023963  46.418529  40.919627  34.109668  47.729586  42.250400  33.811365  50.689435  10.488980  9.384398  11.593561  12.950934  11.059874  14.841994  13.062793  11.039693  15.085893
102  38.005364  29.317184  46.693544  41.093537  34.035663  48.151411  42.554881  33.987665  51.122097  10.606630  9.457234  11.756027  13.009617  11.106684  14.912550  13.142350  11.161641  15.123058
103  38.301519  29.583162  47.019876  41.245621  34.003531  48.487711  42.906648  34.217432  51.595864  10.685217  9.546362  11.824072  13.039239  11.120120  14.958358  13.261899  11.261348  15.262450
104  38.615870  29.778292  47.453448  41.443853  33.974311  48.913395  43.156030  34.294880  52.017180  10.776195  9.565052  11.987337  13.117318  11.196050  15.038586  13.347837  11.307394  15.388281
105  38.884541  29.979965  47.789117  41.624910  33.939861  49.309959  43.449149  34.408665  52.489633  10.882790  9.684504  12.081077  13.207374  11.188900  15.225848  13.433876  11.363388  15.504363
106  39.034242  30.070053  47.998431  41.801156  33.952627  49.649685  43.776766  34.578826  52.974706  10.906106  9.673458  12.138754  13.327238  11.261627  15.392849  13.672350  11.539719  15.804982
107  39.282099  30.219094  48.345104  42.058102  34.018751  50.097453  44.139286  34.756092  53.522480  11.083010  9.778712  12.387309  13.458535  11.421360  15.495711  13.819754  11.705866  15.933642
108  39.581503  30.414932  48.748074  42.345391  34.236262  50.454520  44.421648  34.881732  53.961564  11.110397  9.833041  12.387754  13.527297  11.544886  15.509709  14.072601  11.909698  16.235504
109  39.804236  30.515089  49.093383  42.590051  34.326354  50.853748  44.770706  35.051165  54.490247  11.235511  9.880979  12.590043  13.631846  11.528264  15.735428  14.133171  11.896432  16.369910
110  40.078644  30.770657  49.386631  42.792087  34.293707  51.290467  45.079061  35.276110  54.882012  11.297407  9.942789  12.652026  13.704730  11.564104  15.845356  14.169797  11.827098  16.512495
111  40.270413  30.883413  49.657413  42.995303  34.362868  51.627738  45.391319  35.421631  55.361007  11.471473  10.074083  12.868864  13.701283  11.518005  15.884560  14.302740  11.912224  16.693256
112  40.558401  31.050754  50.066048  43.181558  34.339721  52.023395  45.689970  35.683570  55.696370  11.599936  10.185582  13.014290  13.742548  11.449588  16.035509  14.466209  12.028950  16.903467
113  40.823693  31.227228  50.420158  43.395365  34.349738  52.440992  46.008707  35.880760  56.136654  11.732780  10.311213  13.154346  13.827515  11.602161  16.052870  14.611270  12.103381  17.119160
114  41.064599  31.432791  50.696407  43.666845  34.394059  52.939631  46.293818  36.025332  56.562304  11.949508  10.437606  13.461410  13.951904  11.785429  16.118379  14.757494  12.241075  17.273913
115  41.337816  31.597178  51.078454  43.937035  34.471348  53.402722  46.655064  36.235327  57.074801  12.014742  10.444997  13.584487  14.030897  11.847781  16.214012  14.876869  12.391490  17.362248
116  41.641194  31.883768  51.398620  44.238210  34.623080  53.853340  47.020299  36.472982  57.567616  12.080662  10.511042  13.650282  14.081824  11.918143  16.245506  14.982694  12.460185  17.505203
117  41.859206  32.027523  51.690889  44.501499  34.663125  54.339873  47.379485  36.701081  58.057889  12.216638  10.609834  13.823442  14.177985  11.966565  16.389404  15.024514  12.488276  17.560752
118  42.156735  32.249426  52.064044  44.743540  34.693393  54.793687  47.666401  36.936150  58.396652  12.327171  10.750471  13.903870  14.221529  11.991268  16.451790  15.078246  12.593023  17.563469
119  42.448223  32.480064  52.416382  45.157329  34.990616  55.324042  47.986265  37.106038  58.866492  12.394271  10.829305  13.959236  14.239440  11.965459  16.513422  15.266027  12.797408  17.734646
120  42.768891  32.746960  52.790822  45.459721  35.169542  55.749900  48.338179  37.331879  59.344479  12.598087  10.991437  14.204736  14.245593  11.970610  16.520576  15.437005  12.969011  17.904999
121  42.950845  32.930417  52.971273  45.704956  35.275405  56.134507  48.717356  37.586950  59.847762  12.644902  11.025455  14.264349  14.378199  12.056733  16.699665  15.635331  13.122257  18.148405
122  43.184505  33.096501  53.272509  46.013137  35.455325  56.570949  49.076708  37.763768  60.389648  12.667397  11.056957  14.277836  14.529091  12.128681  16.929500  15.795213  13.342193  18.248233
123  43.352692  33.176911  53.528473  46.328291  35.673457  56.983125  49.404030  37.991347  60.816713  12.827253  11.109192  14.545314  14.692473  12.255518  17.129428  15.943334  13.527771  18.358897
124  43.635174  33.402511  53.867837  46.668421  35.931650  57.405192  49.696336  38.235915  61.156757  12.895244  11.218525  14.571963  14.783732  12.330904  17.236560  16.033862  13.628382  18.439342
125  43.749084  33.483650  54.014518  46.972491  36.147494  57.797488  50.015335  38.371726  61.658944  12.881709  11.279296  14.484122  14.895047  12.471979  17.318114  16.109535  13.627169  18.591901
126  43.967061  33.599742  54.334380  47.268556  36.255798  58.281314  50.309366  38.583730  62.035002  13.020860  11.447856  14.593864  14.941399  12.502658  17.380140  16.215336  13.572032  18.858640
127  44.276086  33.881876  54.670296  47.568719  36.335507  58.801931  50.591933  38.793628  62.390238  13.178020  11.641313  14.714727  15.017367  12.529125  17.505609  16.359688  13.710519  19.008857
128  44.532146  34.092603  54.971689  47.918606  36.509348  59.327864  50.964616  39.008275  62.920957  13.290885  11.762625  14.819145  15.149883  12.678695  17.621071  16.392131  13.861901  18.922361
129  44.813009  34.349547  55.276471  48.207654  36.640264  59.775044  51.254029  39.151881  63.356177  13.375258  11.779020  14.971496  15.177756  12.709800  17.645711  16.548062  14.075593  19.020531
130  45.098570  34.611617  55.585523  48.517116  36.885484  60.148748  51.580328  39.347736  63.812920  13.495569  11.855643  15.135495  15.241931  12.792680  17.691182  16.704829  14.210589  19.199069
131  45.399844  34.920141  55.879547  48.751777  37.023425  60.480129  51.889867  39.625227  64.154507  13.647058  12.020258  15.273858  15.311352  12.848417  17.774286  16.873506  14.295351  19.451661
132  45.593270  34.984976  56.201564  48.960345  37.089049  60.831641  52.191765  39.861837  64.521693  13.731555  12.180429  15.282681  15.446565  12.859995  18.033135  16.924778  14.315219  19.534337
133  45.930849  35.194909  56.666789  49.209836  37.241851  61.177821  52.580977  40.127356  65.034598  13.775946  12.262847  15.289045  15.565103  12.846183  18.284022  16.940976  14.341017  19.540935
134  46.205937  35.378936  57.032938  49.513316  37.481768  61.544864  52.953193  40.455606  65.450780  13.943595  12.414704  15.472486  15.719027  12.963247  18.474807  17.018305  14.443000  19.593610
135  46.529557  35.609811  57.449303  49.774817  37.517805  62.031829  53.223803  40.733582  65.714024  14.013113  12.498582  15.527644  15.840239  13.090843  18.589635  17.177627  14.574745  19.780509
136  46.810281  35.871018  57.749544  50.069789  37.678220  62.461358  53.514672  40.980019  66.049325  14.064196  12.512773  15.615619  15.921295  13.257401  18.585189  17.370585  14.655734  20.085436
137  47.066949  36.112488  58.021410  50.451827  37.912290  62.991364  53.913753  41.263381  66.564125  14.102225  12.605027  15.599423  16.061708  13.439795  18.683621  17.619400  14.954343  20.284457
